JD,Magnitude,Uncertainty,HQuncertainty,Band,Observer Code,Comment Code(s),Comp Star 1,Comp Star 2,Charts,Comments,Transfomed,Airmass,Validation Flag,Cmag,Kmag,HJD,Star Name,Observer Affiliation,Measurement Method,Grouping Method,ADS Reference,Digitizer,Credit
2455913.7,0.4,,,Vis.,SWV,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455913.72708,0.2,,,Vis.,BBA,,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455914.3,0.2,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455915.32,0.6,,,Vis.,KTZ,,00,12,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2455915.54097,0.7,,,Vis.,SBN,,05,11,Sa68,,,,Z,,,,ALF ORI,REA,STD,,,,
2455916.07708,0.7,,,Vis.,SANG,,0.4,0.9,1/96a,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455916.3715,0.8,,,Vis.,DNO,,01,11,atlas,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455916.93194,0.5,,,Vis.,CKB,,04,11,081018,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455917.4319,0.3,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455917.58194,0.05,,,Vis.,KJMA,B,21,01,Star Trainer Program,Clear. No moon.,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455918.75556,0.6,,,Vis.,BBA,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455918.8,0.2,,,Vis.,BWW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455919.50625,0.4,,,Vis.,BPEB,,04,na,10star,Naked Eye,,,Z,,,,ALF ORI,,STD,,,,
2455919.51181,0.4,,,Vis.,WJAA,U,04,,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455919.68750,0.1,,,Vis.,HMQ,,03,11,054907,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455919.71319,0.4,,,Vis.,BBA,,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455920.06458,0.529,0.128,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455920.39375,0.2,,,Vis.,SGQ,,alpha CMi,beta Ori,Tirion2000.0," 	Paris IAP ",,,Z,,,,alf Ori,AAVSO,STD,,,,
2455920.40000,0.3,,,Vis.,MVO,,04,,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2455920.49514,0.7,,,Vis.,SBN,,03,11,Sa68,,,,Z,,,,ALF ORI,REA,STD,,,,
2455920.70833,0.4,,,Vis.,BEB,,04,,10 STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455921.06736,0.532,0.125,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455921.4,0.2,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455921.68264,0.4,,,Vis.,BGZ,,03,05,SA1968,,,,Z,,,,ALF ORI,,STD,,,,
2455921.71111,0.2,,,Vis.,BBA,,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455921.73194,-0.3,,,Vis.,PJI,,0.34,0.71,A,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455921.73264,0.3,,,Vis.,PJI,,0.34,0.12,A,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455921.77083,0.3,,,Vis.,SYO,,01,04,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455922.03472,0.530,0.123,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455922.36806,0.0,,,Vis.,SGQ,,beta Ori,alpha CMi,Tirion2000.0,Paris IAP,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455922.4243,0.6,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455922.45833,0.7,,,Vis.,DRDA,,03,11,Sa 68,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455922.5,1.3,,,Vis.,SHS,,11,16,sa1965,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2455922.53264,0.5,,,Vis.,DRDA,,03,11,Sa 68,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2455922.7,0.8,,,Vis.,MOW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455922.72708,0.6,,,Vis.,CKB,,03,11,081018,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455923.39792,0.3,,,Vis.,MVO,,04,,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2455923.74375,0.0,,,Vis.,BBA,U,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455924.3,0.9,,,Vis.,BNW,Z,11,,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455924.3500,0.8,,,Vis.,DNO,,01,11,atlas,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2455924.3674,0.5,,,Vis.,KBA,K,04,085,A,BRIGHT STAR CATALOG,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455924.45833,0.3,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Paris IAP,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455924.54167,0.3,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Paris IAP,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455924.69792,0.25,,,Vis.,MDP,,01,04,10 star,,,,Z,,,,ALF ORI,RASC,STD,,,,
2455926.4,0.6,,,Vis.,BNW,,05,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455927.17431,0.3,,,Vis.,RJJA,,2.1,0.1,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455927.2,0.6,,,Vis.,BNW,,05,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455927.2826,0.4,,,Vis.,ILE,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455927.3,0.2,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455927.33,0.4,,,Vis.,KSZ,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455927.33,0.3,,,Vis.,SXR,,000,,999999,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455927.4403,0.2,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455927.54930,0.2,,,Vis.,DMA,B,01,04,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455927.6986,0.9,,,Vis.,KGT,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455927.8,0.4,,,Vis.,BWW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455928.2,0.4,,,Vis.,BNW,,03,05,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455928.500,0.4,,,Vis.,MTON,K,E,,SPAVSS,E+4,,,Z,,,,ALF ORI,BAA-VSS,STD,,,,
2455929.372,0.6,,,Vis.,SRBR,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455929.39438,0.23,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Paris IAP,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455929.4264,0.4,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455929.53333,0.7,,,Vis.,SBN,B,05,11,Sa68,,,,Z,,,,ALF ORI,REA,STD,,,,
2455929.64236,0.2,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455929.6649,0.396,0.005,,V,FXJ,,SAO 112958,SAO 113186,PEP,,1,1.347,Z,4.082,5.987,,ALF ORI,AAVSO,STD,,,,
2455929.71250,0.2,,,Vis.,BEB,B,01,04,10 STAR,MOON,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455930.4,0.2,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455930.48958,0.5,,,Vis.,DRDA,,03,11,Sa 68,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455930.5146,0.5,,,Vis.,AAX,BK,04,09,ATLAS,MOON BSC,,,Z,,,,ALF ORI,REA,STD,,,,
2455931.11806,0.632,0.132,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455931.58611,0.1,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455931.75556,0.3,,,Vis.,SYO,B,01,04,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455932.37986,0.23,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Paris IAP,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455932.41806,0.4,,,Vis.,GMKA,,21,15,10 star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455932.45833,0.5,,,Vis.,BPEB,B,04,na,10star,Naked Eye,,,Z,,,,ALF ORI,,STD,,,,
2455932.51736,0.23,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Paris IAP,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455932.53751,0.5,,,Vis.,DRDA,,03,11,Sa 68,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455933.3903,0.4,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455933.46250,0.3,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455933.5,0.4,,,Vis.,LIRB,B,04,12,10 Stars,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2455933.77014,0.7,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455934.46319,0.3,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455934.5625,0.5,,,Vis.,CKB,,03,09,2011,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455934.8,0.7,,,Vis.,LZT,B,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455934.82292,0.3,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455934.96806,0.501,0.125,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455935.42361,0.3,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455935.70903,0.2,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455936.3340,0.5,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455936.41181,0.3,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455936.61806,0.2,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455937.39444,0.23,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455937.4,0.2,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455937.53611,-0.1,,,Vis.,BBA,,0.1,,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455937.70694,0.3,,,Vis.,BEB,B,01,04,10 STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455938.22778,0.3,,,Vis.,SGQ,,beta Ori,,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455938.4889,0.5,,,Vis.,AAX,K,04,09,ATLAS,BSC,,,Z,,,,ALF ORI,REA,STD,,,,
2455939.03056,0.588,0.122,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455939.244,0.4,,,Vis.,WWF,,NA,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455939.25000,0.23,,,N/A,SGQ,,beta Ori,,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455939.3,0.5,,,Vis.,BNW,,03,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455939.4153,0.349,0.036,,CV,KTHA,,NA,,TYCHO2,,1,,Z,,,,ALF ORI,SAAF,STD,,,,
2455939.46250,0.2,,,Vis.,WJAA,,01,04,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455939.48264,0.7,,,Vis.,SBN,,05,11,Sa68,,,,Z,,,,ALF ORI,REA,STD,,,,
2455939.51528,0.3,,,Vis.,BPEB,B,04,09,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455939.7,0.5,,,Vis.,SWV,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455939.97708,0.450,0.134,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455940.01944,0.6,,,Vis.,SANG,,0.4,0.9,1/96a,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455940.3,0.5,,,Vis.,BNW,,03,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455941.3896,0.2,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455941.4,0.7,,,Vis.,BNW,Z,05,,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455941.48125,0.23,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455941.6,0.6,,,Vis.,MOW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455941.63750,1.0,,,Vis.,KJMA,B,01,21,Star Trainer Program,Clear. No moon. Used 7x50 binos,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455942.27639,0.6,,,Vis.,VUG,B,0.2,1.1,1968/03,,,,Z,,,,ALF ORI,KNVWS,STD,,,,
2455942.30208,0.3,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455942.34375,0.0,,,Vis.,SDAV,,0.7,0.1,ORI0708 (SPA),,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455942.40139,0.2,,,Vis.,WJAA,,01,04,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455942.42708,0.3,,,Vis.,MVO,,04,,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2455942.61806,0.4,,,Vis.,BGZ,,03,05,SA1968,,,,Z,,,,ALF ORI,,STD,,,,
2455942.63333,0.45,,,Vis.,MDP,U,04,09,10 star,light cloud,,,Z,,,,ALF ORI,RASC,STD,,,,
2455942.75069,0.4,,,Vis.,SYO,,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455942.76528,0.2,,,Vis.,BBA,U,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455943.347,0.5,,,Vis.,MTON,K,E,,SPAVSS,E+3,,,Z,,,,ALF ORI,BAA-VSS,STD,,,,
2455943.3576,0.40,,,Vis.,KUC,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2455943.37014,0.18,,,Vis.,SGQ,,beta Ori,alf CMi,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455943.96319,0.500,0.124,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455944.36458,0.12,,,Vis.,SGQ,,beta Ori,alf CMi,Tirion2000.0," 	Roma ",,,Z,,,,alf Ori,AAVSO,STD,,,,
2455944.72500,0.0,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455945.33333,0.12,,,Vis.,SGQ,,beta Ori,alf CMi,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455945.34,0.6,,,Vis.,SPTR,K,000,,AAVSO,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455945.5854,0.8,,,Vis.,KSP,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455945.58958,0.5,,,Vis.,CKB,,03,09,2011,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455945.60556,0.4,,,Vis.,AAP,,04,09,AAVSO 10 STAR,,,,Z,,,,ALF ORI,,STD,,,,
2455946.46250,0.2,,,Vis.,BPEB,,01,04,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455946.56250,1.0,,,Vis.,HANA,,Rigel,Alnilam,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455946.6938,0.378,0.003,,V,FXJ,,SAO 112958,SAO 113186,PEP,,1,1.112,Z,4.082,5.978,,ALF ORI,AAVSO,STD,,,,
2455946.71944,0.2,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455947.2708,0.419,0.009,,V,VOL,,GAM ORI,ZET ORI,,DSLR,1,,Z,1.64,1.814,,ALF ORI,AAVSO,STD,,,,
2455947.53472,0.1,,,Vis.,AMBA,,Rigel,,10 star tutorial,,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455947.5694,0.9,,,Vis.,KGT,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455948.29514,0.2,,,Vis.,SGQ,,beta Ori,alf CMi,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455948.3,0.1,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455948.46042,0.6,,,Vis.,WJAA,,04,09,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455948.4660,0.1,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455948.76944,0.7,,,Vis.,BBA,UB,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455951.2722,1.0,,,Vis.,BSR,,0.5,1.1,SA1968,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455951.33889,0.83,,,Vis.,BGMB,B,04,21,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455951.38,0.6,,,Vis.,SPTR,K,000,,AAVSO,,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455951.42083,0.12,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455951.47162,0.9,,,Vis.,HTYA,,.1,,6704gg,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455951.47586,0.3,,,Vis.,FJAA,BZ,Alf CMi,Alf Aur,10star,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455951.50277,0.0,,,Vis.,DMA,,01,04,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455951.69444,0.5,,,Vis.,SYO,U,04,09,TEN STAR,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2455951.73125,0.2,,,Vis.,BBA,UB,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455952.2,0.6,,,Vis.,BNW,,03,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455952.3,0.5,,,Vis.,BNW,Z,05,,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455952.31944,0.18,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455952.32986,0.64,,,Vis.,BGMB,B,04,21,10star,"""seeing II, better than yesterday""",,,Z,,,,ALF ORI,,STD,,,,
2455952.49593,0.5,,,Vis.,HTYA,,0.1,,6704gg,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455952.8,0.1,,,Vis.,BWW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455952.98819,0.417,0.125,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455953.2764,0.328,0.043,,CV,KTHA,,NA,,TYCHO2,,1,,Z,,,,ALF ORI,SAAF,STD,,,,
2455953.27708,0.6,,,Vis.,RZM,,11,17,680301,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455953.33333,0.2,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455953.36319,0.3,,,Vis.,MVO,,04,,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2455953.3708,0.2,,,Vis.,FMR,,0.5,1.1,S A 53,,,,Z,,,,ALF ORI,,STD,,,,
2455953.399,0.4,,,Vis.,MTON,K,E,C,SPAVSS,"""\""E+4, =C\""""",,,Z,,,,ALF ORI,BAA-VSS,STD,,,,
2455953.4,0.0,,,Vis.,SPAO,,03,,680301,,,,Z,,,,ALF ORI,UAI,STD,,,,
2455953.42361,0.3,,,Vis.,BPEB,,04,09,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455953.69792,0.5,,,Vis.,CKB,,03,09,2011,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455954.00139,0.618,0.138,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455954.22778,0.15,,,Vis.,SGQ,,beta Ori,,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455954.2702,0.4,,,Vis.,DAT,,TYC5331-01752-1,TYC0187-02184-1,K,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455954.30764,0.1,,,Vis.,MVH,,0.0,0.3,Stellarium ,,,,Z,,,,alf Ori,AAVSO,STD,,,,
2455954.3292,0.53,,,Vis.,KUC,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2455954.34,0.4,,,Vis.,BQ,,0.1,0.5,6269ctg,naked eye,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455954.34,0.3,,,Vis.,BQ,,0.1,0.5,6269ctg,naked eye,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455954.59861,0.2,,,Vis.,FJRD,,Rigel,,7154CYG,Windy clear skies.,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455954.6,0.7,,,Vis.,MOW,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455955.27,0.4,,,Vis.,KTZ,,00,04,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2455955.29167,0.3,,,Vis.,MVO,,04,,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2455955.46954,0.1,,,Vis.,HTYA,,0.1,,6704gg,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455955.54167,0.2,,,Vis.,SWQ,,0.15,0.4,guide 8,,,,Z,,,,ALF ORI,REA,STD,,,,
2455955.58750,0.4,,,Vis.,BGZ,,03,05,SA1968,,,,Z,,,,ALF ORI,,STD,,,,
2455955.73611,0.5,,,Vis.,BBA,UB,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455956.26389,0.15,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455956.28,0.3,,,Vis.,BQ,B,0.1,0.4,6269ctg,naked eye,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455956.4,0.5,,,Vis.,SYU,,04,09,MENTOR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455956.47917,0.2,,,Vis.,SWQ,,0.15,0.4,guide 8,,,,Z,,,,ALF ORI,REA,STD,,,,
2455956.48819,0.2,,,Vis.,FJRD,,Rigel,,7154CYG,Clear skies,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455956.50694,-0.1,,,Vis.,BBA,UB,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455956.5111,0.9,,,Vis.,KGT,,NA,,NA,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455956.53056,0.6,,,Vis.,SBN,B,05,11,Sa68,,,,Z,,,,ALF ORI,REA,STD,,,,
2455956.60495,0.1,,,Vis.,HTYA,,0.1,,6704gg,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455957.2,0.6,,,Vis.,BNW,,03,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455957.25,0.3,,,Vis.,KTZ,,00,04,HIP,,,,Z,,,,ALF ORI,,STD,,,,
2455957.3,0.4,,,Vis.,SYU,,04,09,MENTOR,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455957.3,0.6,,,Vis.,BNW,Z,03,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455957.45833,0.3,,,Vis.,SWQ,,0.15,0.4,Guide 8,,,,Z,,,,ALF ORI,REA,STD,,,,
2455957.59028,0.2,,,Vis.,BEB,U,01,04,10 STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455957.59236,0.1,,,Vis.,FJRD,,Rigel,,7154CYG,Cold and clear,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455957.67778,0.1,,,Vis.,BBA,B,0.1,0.4,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455958.01597,0.533,0.128,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
2455958.31667,0.2,,,Vis.,MVO,,04,,080101,,,,Z,,,,ALF ORI,URSA,STD,,,,
2455958.34,0.2,,,Vis.,BQ,,0.1,0.5,6269ctg,naked eye,,,Z,,,,ALF ORI,MCSE,STD,,,,
2455958.52014,0.2,,,Vis.,FJRD,,Rigel,,7154CYG,Cold and clear,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455958.53681,0.6,,,Vis.,SBN,BU,05,11,Sa68,,,,Z,,,,ALF ORI,REA,STD,,,,
2455958.73472,0.4,,,Vis.,BBA,B,0.4,0.9,TEN STAR,,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455959.2,0.7,,,Vis.,BNW,,03,11,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455959.241,0.4,,,Vis.,WWF,,NA,,NA,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455959.29514,0.2,,,Vis.,SGQ,,alf CMi,beta Ori,Tirion2000.0,Roma,,,Z,,,,ALF ORI,AAVSO,STD,,,,
2455959.3646,0.50,,,Vis.,KUC,,NA,,NA,,,,Z,,,,ALF ORI,AFOEV,STD,,,,
2455959.4,0.5,,,Vis.,BNW,Z,05,,680101,,,,Z,,,,ALF ORI,BAV,STD,,,,
2455959.52083,0.3,,,Vis.,SWQ,U,0.15,0.4,Guide 8,,,,Z,,,,ALF ORI,REA,STD,,,,
2455959.54167,0.2,,,Vis.,FJRD,U,Rigel,,7154CYG,Partly cloudy,,,Z,,,,BETELGEUSE,AAVSO,STD,,,,
2455959.55000,1.0,,,Vis.,HANA,,Alnilam,Rigel,10star,,,,Z,,,,ALF ORI,,STD,,,,
2455960.09792,0.519,0.153,,CV,TSJ,,16,,6052BSV,,0,,Z,1.640,,,ALF ORI,,STD,,,,
